,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,random_income
10661,50,Private,378747,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K,7730
10662,42,Private,31251,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,37,United-States,<=50K,14906
10663,32,Private,71540,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,3746
10664,50,Self-emp-not-inc,36480,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K,13773
10665,18,Private,116528,Some-college,10,Single,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K,43909
10666,60,Private,52152,Masters,14,Single,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K,32906
10667,60,Private,216690,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Unknown,<=50K,25654
10668,42,Local-gov,227065,Masters,14,Single,Prof-specialty,Not-in-family,White,Male,0,0,22,United-States,<=50K,22199
10669,49,Private,84013,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K,38860
10670,35,Self-emp-inc,82051,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K,28230
10671,30,Self-emp-not-inc,176185,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Iran,<=50K,33884
10672,59,Private,115414,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,139664
10673,55,Private,354923,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,6565
10674,19,Private,393712,HS-grad,9,Single,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,33264
10675,39,Private,98941,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,11598
10676,48,Private,141483,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,46072
10677,21,Private,226145,Some-college,10,Single,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K,27013
10678,23,Private,394612,Bachelors,13,Single,Tech-support,Own-child,Black,Male,0,0,40,United-States,<=50K,35013
10679,22,Private,231085,Some-college,10,Single,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K,5575
10680,55,Self-emp-not-inc,183810,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K,226004
10681,19,Private,186159,Some-college,10,Single,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,21820
10682,23,Private,162282,Some-college,10,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,25,United-States,<=50K,12644
10683,23,Private,273206,Bachelors,13,Single,Adm-clerical,Not-in-family,White,Female,0,0,23,United-States,<=50K,6915
10684,23,Private,102729,Some-college,10,Single,Sales,Own-child,White,Female,0,0,15,United-States,<=50K,32440
10685,42,Private,198096,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K,206685
10686,22,State-gov,292933,Bachelors,13,Single,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K,28692
10687,18,Private,135924,HS-grad,9,Single,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K,37939
10688,34,Private,27409,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,18537
10689,30,Private,299507,Assoc-acdm,12,Separated,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,4000
10690,62,Self-emp-not-inc,102631,Some-college,10,Widowed,Farming-fishing,Unmarried,White,Female,0,0,50,United-States,<=50K,12753
10691,51,Private,153486,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,15863
10692,34,Private,434292,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,30,United-States,<=50K,49201
10693,28,Self-emp-not-inc,240172,Masters,14,Single,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K,36767
10694,56,Private,219426,10th,6,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,25515
10695,46,Private,295791,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,30,United-States,<=50K,29610
10696,23,Local-gov,496382,Some-college,10,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,0,40,Guatemala,<=50K,22890
10697,33,Private,376483,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,30,United-States,<=50K,17326
10698,27,Private,107218,HS-grad,9,Single,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,37322
10699,21,Private,246207,Some-college,10,Single,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K,24458
10700,18,Unknown,80564,HS-grad,9,Single,Unknown,Own-child,White,Male,0,0,60,United-States,<=50K,41877
10701,37,Local-gov,328301,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,<=50K,4102
10702,39,Local-gov,301614,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,25790
10703,26,Private,121040,Assoc-acdm,12,Single,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,<=50K,44951
10704,37,Private,125550,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K,39750
10705,34,Private,170772,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K,9118
10706,33,Private,180551,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,7301
10707,33,Self-emp-not-inc,48189,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,30,United-States,<=50K,29477
10708,20,Private,432154,HS-grad,9,Single,Sales,Own-child,White,Female,0,0,8,Mexico,<=50K,13800
10709,26,Private,263200,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K,4702
10710,47,Private,123207,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,>50K,367466
10711,17,Private,110798,11th,7,Single,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,35212
10712,31,Private,185528,Some-college,10,Divorced,Sales,Own-child,White,Female,0,0,35,United-States,<=50K,10361
10713,34,Private,181311,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,49737
10714,23,Private,528616,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K,22267
10715,39,Private,272950,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,85545
10716,22,Unknown,195532,HS-grad,9,Single,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K,47057
10717,21,Private,197583,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,48012
10718,40,Private,48612,HS-grad,9,Single,Adm-clerical,Unmarried,Black,Female,0,0,35,United-States,<=50K,47271
10719,68,Unknown,170182,Some-college,10,Single,Unknown,Unmarried,Black,Female,0,0,40,United-States,<=50K,23186
10720,27,Local-gov,230885,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,>50K,205179
10721,54,Private,174102,Some-college,10,Single,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,>50K,247924
10722,23,Private,352606,HS-grad,9,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,40,United-States,<=50K,12388
10723,38,Private,241153,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K,423962
10724,54,Private,155433,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,<=50K,3923
10725,40,Private,125461,Assoc-voc,11,Single,Prof-specialty,Not-in-family,White,Male,0,0,42,United-States,<=50K,22568
10726,19,Private,331556,10th,6,Single,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,31617
10727,21,Unknown,138575,HS-grad,9,Single,Unknown,Other-relative,White,Male,0,0,60,United-States,<=50K,30821
10728,35,Private,223514,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K,37183
10729,41,Private,147206,12th,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K,97378
10730,26,Private,174592,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,19539
10731,35,Private,268620,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K,5776
10732,70,Self-emp-not-inc,150886,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K,34395
10733,45,Private,112362,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,41271
10734,83,Private,195507,HS-grad,9,Widowed,Protective-serv,Not-in-family,White,Male,0,0,55,United-States,<=50K,16302
10735,59,Private,192983,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,35538
10736,18,Private,120544,9th,5,Single,Other-service,Own-child,Black,Male,0,0,15,United-States,<=50K,33941
10737,31,Private,59083,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,20048
10738,43,Private,208277,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K,304431
10739,24,Local-gov,184678,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,17736
10740,33,Private,278736,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K,39361
10741,48,Local-gov,39464,Masters,14,Single,Prof-specialty,Not-in-family,White,Female,0,0,52,United-States,<=50K,13432
10742,27,Private,162343,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Dominican-Republic,<=50K,35237
10743,41,Private,204046,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,30201
10744,25,Private,255647,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,Mexico,<=50K,5215
10745,53,Private,123011,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,>50K,398792
10746,66,Self-emp-not-inc,291362,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,24492
10747,31,Private,159187,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,74194
10748,30,State-gov,126414,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,28806
10749,22,Private,227626,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,3548
10750,74,Private,211075,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,491545
10751,40,Private,331651,Some-college,10,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,49923
10752,26,Private,515025,10th,6,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,United-States,<=50K,3494
10753,53,Private,394474,Assoc-acdm,12,Single,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,36867
10754,29,Self-emp-not-inc,337505,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,South,<=50K,49976
10755,42,Private,211860,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,7196
10756,22,Private,102684,Some-college,10,Single,Transport-moving,Not-in-family,White,Male,0,0,32,United-States,<=50K,28839
10757,62,Unknown,225657,HS-grad,9,Married-civ-spouse,Unknown,Husband,White,Male,0,0,24,United-States,<=50K,39008
10758,33,Private,121966,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,41960
10759,21,Private,396790,HS-grad,9,Single,Transport-moving,Own-child,Black,Male,0,0,20,United-States,<=50K,29449
10760,46,Local-gov,149949,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,259417
10761,25,Private,252187,11th,7,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,41748
10762,29,Private,209934,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K,11180
10763,29,Federal-gov,229300,Bachelors,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,48,United-States,<=50K,14297
10764,50,Private,200618,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,43491
10765,22,Private,216984,HS-grad,9,Single,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,11438
10766,40,Private,212760,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,42936
10767,28,Private,150309,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,45,United-States,<=50K,37933
10768,54,Private,174655,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,37058
10769,29,Private,109621,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,1427
10770,49,Private,225124,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,23876
10771,46,Private,172695,11th,7,Widowed,Other-service,Not-in-family,White,Female,0,0,27,El-Salvador,<=50K,12345
10772,71,Self-emp-not-inc,238479,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,<=50K,4475
10773,27,Private,37754,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,80,United-States,<=50K,26001
10774,56,Private,85018,HS-grad,9,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,5501
10775,64,Private,256466,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,60,Philippines,>50K,56117
10776,23,Private,169188,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,United-States,<=50K,4397
10777,36,Private,210945,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,285416
10778,39,Local-gov,287031,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,277639
10779,26,Private,224361,HS-grad,9,Single,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,36330
10780,31,Federal-gov,108464,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,49687
10781,36,Private,75826,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,19641
10782,43,Private,120277,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,209037
10783,25,Private,104439,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K,32467
10784,27,Private,56870,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,30042
10785,24,Private,200819,12th,8,Single,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,36056
10786,50,Self-emp-not-inc,170562,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,20,United-States,<=50K,2744
10787,30,Private,80933,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,30963
10788,24,Private,33088,11th,7,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,6549
10789,29,Private,177651,Some-college,10,Single,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K,49820
10790,31,Private,261943,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,26314
10791,54,Private,169785,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,Italy,<=50K,24415
10792,20,Private,141481,11th,7,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,50,United-States,<=50K,45279
10793,37,Private,433491,HS-grad,9,Single,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,38044
10794,28,Local-gov,86615,HS-grad,9,Single,Other-service,Own-child,Black,Male,0,0,30,United-States,<=50K,48030
10795,39,Private,125550,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,330683
10796,46,State-gov,421223,Some-college,10,Single,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,32426
10797,35,Private,26999,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Female,0,0,42,United-States,<=50K,18720
10798,34,Unknown,133861,HS-grad,9,Married-civ-spouse,Unknown,Husband,White,Male,0,0,25,United-States,<=50K,44174
10799,44,Private,115323,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,338349
10800,34,Self-emp-inc,23778,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K,7946
10801,28,Self-emp-not-inc,190836,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,138942
10802,38,Self-emp-inc,159179,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,434839
10803,64,Unknown,205479,Bachelors,13,Married-civ-spouse,Unknown,Husband,White,Male,0,0,50,United-States,>50K,190521
10804,19,Unknown,47713,Some-college,10,Single,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K,7031
10805,35,Private,163237,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,>50K,486749
10806,61,Private,202202,HS-grad,9,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,35674
10807,45,Private,168837,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,34689
10808,36,Private,112271,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,44184
10809,34,Private,52537,HS-grad,9,Single,Transport-moving,Unmarried,Black,Male,0,0,30,United-States,<=50K,4984
10810,27,Private,38353,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,44554
10811,22,Private,141698,10th,6,Single,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,44772
10812,26,Private,28856,Bachelors,13,Single,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,15754
10813,19,Private,175652,11th,7,Single,Other-service,Other-relative,White,Female,0,0,15,United-States,<=50K,27866
10814,36,Private,213008,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K,10607
10815,51,Private,92463,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,33154
10816,20,State-gov,125165,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,25,United-States,<=50K,12553
10817,42,Self-emp-not-inc,103980,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,10281
10818,40,Unknown,180362,Bachelors,13,Single,Unknown,Own-child,White,Female,0,0,40,United-States,<=50K,20175
10819,25,Private,53903,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,17336
10820,40,Private,179735,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K,9174
10821,41,Unknown,277390,Bachelors,13,Married-civ-spouse,Unknown,Wife,White,Female,0,0,30,United-States,>50K,497931
10822,49,Private,122177,HS-grad,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,80,United-States,<=50K,28365
10823,46,Private,188161,HS-grad,9,Separated,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K,15328
10824,32,Self-emp-not-inc,170108,HS-grad,9,Separated,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K,48148
10825,28,Private,175262,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,Mexico,<=50K,17917
10826,19,Unknown,204441,HS-grad,9,Single,Unknown,Other-relative,Black,Male,0,0,20,United-States,<=50K,49253
10827,19,Private,164395,HS-grad,9,Single,Adm-clerical,Own-child,White,Female,0,0,25,United-States,<=50K,18209
10828,18,Private,115630,11th,7,Single,Adm-clerical,Own-child,Black,Male,0,0,20,United-States,<=50K,14965
10829,39,Private,178815,HS-grad,9,Single,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K,29315
10830,60,Self-emp-not-inc,168223,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K,7465
10831,38,Private,100295,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,50,Canada,>50K,252517
10832,36,Private,172256,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,United-States,>50K,259018
10833,45,Private,51664,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,31708
10834,30,Private,115963,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,18466
10835,22,Private,333910,Some-college,10,Single,Tech-support,Not-in-family,White,Female,0,0,43,United-States,<=50K,22794
10836,23,Private,148948,Some-college,10,Single,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K,11710
10837,48,State-gov,130561,Some-college,10,Single,Prof-specialty,Not-in-family,Black,Female,0,0,24,United-States,<=50K,24361
10838,46,Private,428350,HS-grad,9,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K,14544
10839,43,Private,188808,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,445333
10840,25,Private,112847,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,Other,Male,0,0,40,United-States,<=50K,21096
10841,50,Private,110748,Some-college,10,Single,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,42864
10842,61,Self-emp-inc,156653,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K,40882
10843,35,Private,196491,Bachelors,13,Single,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K,32145
10844,65,Local-gov,254413,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,44981
10845,56,Private,91262,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,45,United-States,<=50K,6274
10846,43,Self-emp-not-inc,154785,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,0,80,Thailand,<=50K,43036
10847,55,Private,84231,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,37541
10848,22,Private,226327,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,17293
10849,40,Private,248406,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,32,United-States,<=50K,30825
10850,22,Unknown,32732,Some-college,10,Single,Unknown,Own-child,White,Male,0,0,50,United-States,<=50K,13902
10851,20,Private,95918,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,5601
10852,46,Local-gov,375675,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,>50K,204833
10853,43,Private,244172,HS-grad,9,Separated,Transport-moving,Unmarried,White,Male,0,0,40,Mexico,<=50K,23303
10854,46,Federal-gov,233555,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,Unknown,<=50K,29525
10855,34,Private,77271,HS-grad,9,Single,Exec-managerial,Unmarried,White,Female,0,0,20,England,<=50K,33654
10856,35,Private,33397,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K,48667
10857,30,Private,446358,HS-grad,9,Single,Adm-clerical,Unmarried,White,Male,0,0,41,United-States,<=50K,21763
10858,25,Private,151810,HS-grad,9,Single,Machine-op-inspct,Not-in-family,Black,Male,0,0,28,United-States,<=50K,25464
10859,44,Private,125461,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K,276931
10860,35,Private,133906,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,18044
10861,41,Private,155106,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K,17125
10862,32,Private,232766,Some-college,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,30297
10863,50,Private,305319,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,46049
10864,20,Private,121023,Some-college,10,Single,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K,17712
10865,29,Private,198997,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,<=50K,37551
10866,20,Private,38772,10th,6,Single,Handlers-cleaners,Unmarried,White,Male,0,0,50,United-States,<=50K,46779
10867,41,Private,253759,HS-grad,9,Single,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K,7923
10868,27,Private,130067,Some-college,10,Single,Exec-managerial,Not-in-family,White,Female,0,0,65,United-States,<=50K,15496
10869,37,Private,203828,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,14829
10870,62,State-gov,221558,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,0,0,24,Unknown,<=50K,32796
10871,31,Private,156464,10th,6,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,16396
10872,49,Private,72333,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,33066
10873,33,Local-gov,83671,Bachelors,13,Single,Prof-specialty,Not-in-family,Black,Female,0,0,50,United-States,<=50K,37033
10874,19,Private,91928,Some-college,10,Single,Other-service,Other-relative,White,Female,0,0,35,United-States,<=50K,35619
10875,44,Private,99203,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,13570
10876,31,Self-emp-inc,455995,Some-college,10,Single,Exec-managerial,Not-in-family,White,Male,0,0,65,United-States,>50K,171192
10877,62,Private,192515,HS-grad,9,Widowed,Farming-fishing,Unmarried,White,Female,0,0,40,United-States,<=50K,9242
10878,17,Private,221129,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,21144
10879,60,Private,85413,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,44,United-States,>50K,274411
10880,31,Private,196125,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,27029
10881,29,Private,265638,Some-college,10,Single,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,21409
10882,53,Private,177727,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,109899
10883,44,Private,205822,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,336079
10884,43,Private,112607,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K,14260
10885,18,Private,183315,11th,7,Single,Sales,Own-child,Black,Female,0,0,10,United-States,<=50K,10507
